Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
22,Louisiana,All opioids,2019,"Rate per 100,000",12.6108,1.0683762961200001
22,Louisiana,All opioids,2020,"Rate per 100,000",21.52842,1.3996298651999999
22,Louisiana,All opioids,2021,"Rate per 100,000",30.5111,1.6635080167999998
22,Louisiana,All opioids,2022,"Rate per 100,000",31.62014,1.7046382463600001
22,Louisiana,All opioids,2023,"Rate per 100,000",26.04139,1.5505593417999999
23,Maine,All opioids,1999,"Rate per 100,000",2.10844,0.79741313063999997
23,Maine,All opioids,2000,"Rate per 100,000",3.2399,0.99562366372
23,Maine,All opioids,2001,"Rate per 100,000",4.26637,1.13388715776
23,Maine,All opioids,2002,"Rate per 100,000",7.29477,1.5077445922000001
23,Maine,All opioids,2003,"Rate per 100,000",6.69877,1.42677369156
23,Maine,All opioids,2004,"Rate per 100,000",7.73695,1.54437462648
23,Maine,All opioids,2005,"Rate per 100,000",9.02741,1.66377337336
23,Maine,All opioids,2006,"Rate per 100,000",7.27199,1.5003464879199999
23,Maine,All opioids,2007,"Rate per 100,000",8.1366,1.6072696603599999
23,Maine,All opioids,2008,"Rate per 100,000",8.19837,1.5981463836800001
23,Maine,All opioids,2009,"Rate per 100,000",8.65459,1.62828266552
23,Maine,All opioids,2010,"Rate per 100,000",7.11561,1.5037851040799999
23,Maine,All opioids,2011,"Rate per 100,000",6.74924,1.4791378904400001
23,Maine,All opioids,2012,"Rate per 100,000",7.85742,1.5825430569199999
23,Maine,All opioids,2013,"Rate per 100,000",9.86298,1.79716430936
23,Maine,All opioids,2014,"Rate per 100,000",13.6586,2.1094398785599999
23,Maine,All opioids,2015,"Rate per 100,000",19.25031,2.5249523697999998
23,Maine,All opioids,2016,"Rate per 100,000",25.24822,2.93254672564
23,Maine,All opioids,2017,"Rate per 100,000",29.87234,3.1785150832400002
23,Maine,All opioids,2018,"Rate per 100,000",23.41295,2.81963398136
23,Maine,All opioids,2019,"Rate per 100,000",26.37419,2.9662215483599996
23,Maine,All opioids,2020,"Rate per 100,000",33.99259,3.3658748466000001
23,Maine,All opioids,2021,"Rate per 100,000",42.38112,3.6825131817600001
23,Maine,All opioids,2022,"Rate per 100,000",48.21204,3.9258172525599995
23,Maine,All opioids,2023,"Rate per 100,000",39.26119,3.5147896352800001
24,Maryland,All opioids,1999,"Rate per 100,000",8.81869,0.78565978287999994
24,Maryland,All opioids,2000,"Rate per 100,000",8.67286,0.77741561128000003
24,Maryland,All opioids,2001,"Rate per 100,000",8.75917,0.7771713992
24,Maryland,All opioids,2002,"Rate per 100,000",9.66705,0.81389719515999992
24,Maryland,All opioids,2003,"Rate per 100,000",9.87365,0.82109392120000002
24,Maryland,All opioids,2004,"Rate per 100,000",8.53496,0.76115075119999998
24,Maryland,All opioids,2005,"Rate per 100,000",8.62507,0.76210811907999998
24,Maryland,All opioids,2006,"Rate per 100,000",9.73044,0.80585251432000005
24,Maryland,All opioids,2007,"Rate per 100,000",10.34818,0.83263586728000005
24,Maryland,All opioids,2008,"Rate per 100,000",8.74068,0.76258804075999997
24,Maryland,All opioids,2009,"Rate per 100,000",9.88514,0.80831199875999993
24,Maryland,All opioids,2010,"Rate per 100,000",8.65069,0.75938160228000007
24,Maryland,All opioids,2011,"Rate per 100,000",9.11672,0.77391212304000001
24,Maryland,All opioids,2012,"Rate per 100,000",10.86235,0.84218171211999993
24,Maryland,All opioids,2013,"Rate per 100,000",12.27119,0.89268698819999992
24,Maryland,All opioids,2014,"Rate per 100,000",15.01383,0.98615751835999998
24,Maryland,All opioids,2015,"Rate per 100,000",17.72095,1.0736001292799999
24,Maryland,All opioids,2016,"Rate per 100,000",29.67752,1.39029020648
24,Maryland,All opioids,2017,"Rate per 100,000",32.20193,1.4461165042800002
24,Maryland,All opioids,2018,"Rate per 100,000",33.66715,1.4775785124799998
24,Maryland,All opioids,2019,"Rate per 100,000",34.01322,1.48884257956
24,Maryland,All opioids,2020,"Rate per 100,000",40.40452,1.6201396416799998
24,Maryland,All opioids,2021,"Rate per 100,000",38.50845,1.5597668141999999
24,Maryland,All opioids,2022,"Rate per 100,000",35.3149,1.4964441122399998
24,Maryland,All opioids,2023,"Rate per 100,000",34.05455,1.4604482398800001
25,Massachusetts,All opioids,1999,"Rate per 100,000",4.99331,0.54306722931999996
25,Massachusetts,All opioids,2000,"Rate per 100,000",4.81944,0.53358261291999998
25,Massachusetts,All opioids,2001,"Rate per 100,000",7.63538,0.66964031708000005
25,Massachusetts,All opioids,2002,"Rate per 100,000",7.38792,0.65854575471999999
25,Massachusetts,All opioids,2003,"Rate per 100,000",9.03021,0.73044594392000006
25,Massachusetts,All opioids,2004,"Rate per 100,000",7.07216,0.64803332412000003
25,Massachusetts,All opioids,2005,"Rate per 100,000",8.58369,0.71476048140000004
25,Massachusetts,All opioids,2006,"Rate per 100,000",10.07447,0.77267168019999999
25,Massachusetts,All opioids,2007,"Rate per 100,000",9.92889,0.76878865167999999
25,Massachusetts,All opioids,2008,"Rate per 100,000",9.10081,0.73639556900000003
25,Massachusetts,All opioids,2009,"Rate per 100,000",9.39558,0.74596917919999994
25,Massachusetts,All opioids,2010,"Rate per 100,000",8.30671,0.70355477136
25,Massachusetts,All opioids,2011,"Rate per 100,000",9.87525,0.76778130576000003
25,Massachusetts,All opioids,2012,"Rate per 100,000",10.39157,0.78707756847999999
25,Massachusetts,All opioids,2013,"Rate per 100,000",13.34108,0.89246143532
25,Massachusetts,All opioids,2014,"Rate per 100,000",17.04463,1.00723948612
25,Massachusetts,All opioids,2015,"Rate per 100,000",23.27443,1.18028736672
25,Massachusetts,All opioids,2016,"Rate per 100,000",29.7282,1.3353095428400001
25,Massachusetts,All opioids,2017,"Rate per 100,000",28.20489,1.2932245208399999
25,Massachusetts,All opioids,2018,"Rate per 100,000",29.30456,1.3176318657600001
25,Massachusetts,All opioids,2019,"Rate per 100,000",28.9046,1.3080610858000001
25,Massachusetts,All opioids,2020,"Rate per 100,000",30.63461,1.3548666011999999
25,Massachusetts,All opioids,2021,"Rate per 100,000",32.5419,1.3738164927200001
25,Massachusetts,All opioids,2022,"Rate per 100,000",33.09333,1.3822000693199998
25,Massachusetts,All opioids,2023,"Rate per 100,000",29.98554,1.3135054052399999
50,Vermont,All opioids,1999,"Rate per 100,000",N/A,N/A
50,Vermont,All opioids,2000,"Rate per 100,000",3.55064,1.4892963234799999
50,Vermont,All opioids,2001,"Rate per 100,000",5.02453,1.77828864892
50,Vermont,All opioids,2002,"Rate per 100,000",5.79163,1.9016413841599999
50,Vermont,All opioids,2003,"Rate per 100,000",7.22186,2.1305228537600001
50,Vermont,All opioids,2004,"Rate per 100,000",6.08417,1.9867915967199998
50,Vermont,All opioids,2005,"Rate per 100,000",6.11665,2.0031971162
50,Vermont,All opioids,2006,"Rate per 100,000",9.38295,2.4745980313600002
50,Vermont,All opioids,2007,"Rate per 100,000",8.75785,2.4205432795599999
50,Vermont,All opioids,2008,"Rate per 100,000",8.585,2.2895303664799997
50,Vermont,All opioids,2009,"Rate per 100,000",6.04248,1.9467140302399999
50,Vermont,All opioids,2010,"Rate per 100,000",6.83377,2.11448905612
50,Vermont,All opioids,2011,"Rate per 100,000",9.06641,2.4760936622800003
50,Vermont,All opioids,2012,"Rate per 100,000",8.64632,2.3726650130399998
50,Vermont,All opioids,2013,"Rate per 100,000",11.58693,2.8168917688799997
50,Vermont,All opioids,2014,"Rate per 100,000",10.97123,2.7707525594
50,Vermont,All opioids,2015,"Rate per 100,000",13.40243,3.0385466224400002
50,Vermont,All opioids,2016,"Rate per 100,000",18.42481,3.6912480158399998
50,Vermont,All opioids,2017,"Rate per 100,000",19.99713,3.79064463932
50,Vermont,All opioids,2018,"Rate per 100,000",22.77391,4.0627721878799994
50,Vermont,All opioids,2019,"Rate per 100,000",20.71897,3.8962518030799997
50,Vermont,All opioids,2020,"Rate per 100,000",27.42591,4.4002420302399994
50,Vermont,All opioids,2021,"Rate per 100,000",37.40703,5.0843904554799995
50,Vermont,All opioids,2022,"Rate per 100,000",40.94284,5.3138730237600003
50,Vermont,All opioids,2023,"Rate per 100,000",38.17928,5.0673042181999994
26,Michigan,All opioids,1999,"Rate per 100,000",1.23579,0.22027214804
26,Michigan,All opioids,2000,"Rate per 100,000",1.79502,0.26230197839999997
26,Michigan,All opioids,2001,"Rate per 100,000",1.90337,0.2694521466
26,Michigan,All opioids,2002,"Rate per 100,000",2.26018,0.29468310508000001
26,Michigan,All opioids,2003,"Rate per 100,000",2.49616,0.30859244304
26,Michigan,All opioids,2004,"Rate per 100,000",3.49869,0.36727060355999996
26,Michigan,All opioids,2005,"Rate per 100,000",4.81725,0.43198460563999996
26,Michigan,All opioids,2006,"Rate per 100,000",5.95347,0.48235447512000001
26,Michigan,All opioids,2007,"Rate per 100,000",5.0691,0.44569263591999997
26,Michigan,All opioids,2008,"Rate per 100,000",6.46397,0.50591885540000003
26,Michigan,All opioids,2009,"Rate per 100,000",7.51648,0.55149196004000001
26,Michigan,All opioids,2010,"Rate per 100,000",7.04166,0.53313730092
26,Michigan,All opioids,2011,"Rate per 100,000",7.46818,0.55806270912
26,Michigan,All opioids,2012,"Rate per 100,000",7.06614,0.53943205651999993
26,Michigan,All opioids,2013,"Rate per 100,000",9.38539,0.62439935991999995
26,Michigan,All opioids,2014,"Rate per 100,000",10.90091,0.67579117731999994
26,Michigan,All opioids,2015,"Rate per 100,000",13.6162,0.75680566443999997
26,Michigan,All opioids,2016,"Rate per 100,000",18.53389,0.88929558059999991
26,Michigan,All opioids,2017,"Rate per 100,000",21.21137,0.94873720816000007
26,Michigan,All opioids,2018,"Rate per 100,000",20.84671,0.93895281955999998
26,Michigan,All opioids,2019,"Rate per 100,000",18.51184,0.88602054996000001
26,Michigan,All opioids,2020,"Rate per 100,000",22.87033,0.98812775544000009
26,Michigan,All opioids,2021,"Rate per 100,000",26.02704,1.0459500211999999
26,Michigan,All opioids,2022,"Rate per 100,000",24.87648,1.02287585064
26,Michigan,All opioids,2023,"Rate per 100,000",23.43715,0.9893504837999999
27,Minnesota,All opioids,1999,"Rate per 100,000",1.17483,0.30517570244000003
27,Minnesota,All opioids,2000,"Rate per 100,000",1.13908,0.29587929503999999
27,Minnesota,All opioids,2001,"Rate per 100,000",1.88962,0.37806516635999998
27,Minnesota,All opioids,2002,"Rate per 100,000",1.87519,0.37733834935999999
27,Minnesota,All opioids,2003,"Rate per 100,000",2.06947,0.39479925240000002
27,Minnesota,All opioids,2004,"Rate per 100,000",2.61514,0.44216180960000001
27,Minnesota,All opioids,2005,"Rate per 100,000",2.8115,0.46084558015999999
27,Minnesota,All opioids,2006,"Rate per 100,000",3.01992,0.47329733079999997
27,Minnesota,All opioids,2007,"Rate per 100,000",3.41903,0.50404099704000005
27,Minnesota,All opioids,2008,"Rate per 100,000",4.2902,0.56324127607999996
27,Minnesota,All opioids,2009,"Rate per 100,000",5.19161,0.62511147495999997
27,Minnesota,All opioids,2010,"Rate per 100,000",4.36787,0.56654414068000003
27,Minnesota,All opioids,2011,"Rate per 100,000",5.29832,0.62494764443999995
27,Minnesota,All opioids,2012,"Rate per 100,000",5.32188,0.62225237200000005
27,Minnesota,All opioids,2013,"Rate per 100,000",5.62046,0.64209837159999994
27,Minnesota,All opioids,2014,"Rate per 100,000",5.97969,0.67096563184000002
27,Minnesota,All opioids,2015,"Rate per 100,000",6.18602,0.67353046039999998
27,Minnesota,All opioids,2016,"Rate per 100,000",7.43069,0.74544752912000001
27,Minnesota,All opioids,2017,"Rate per 100,000",7.77595,0.75539939775999998
27,Minnesota,All opioids,2018,"Rate per 100,000",6.27446,0.67535538503999992
27,Minnesota,All opioids,2019,"Rate per 100,000",7.81003,0.75205703524
27,Minnesota,All opioids,2020,"Rate per 100,000",12.46734,0.95309328071999999
27,Minnesota,All opioids,2021,"Rate per 100,000",17.88438,1.1376203971999999
27,Minnesota,All opioids,2022,"Rate per 100,000",18.71674,1.1612113080399999
27,Minnesota,All opioids,2023,"Rate per 100,000",18.05247,1.1396044758000001
28,Mississippi,All opioids,1999,"Rate per 100,000",N/A,N/A
28,Mississippi,All opioids,2000,"Rate per 100,000",N/A,N/A
28,Mississippi,All opioids,2001,"Rate per 100,000",0.92088,0.35495282676000001
28,Mississippi,All opioids,2002,"Rate per 100,000",0.94611,0.36578534299999999
28,Mississippi,All opioids,2003,"Rate per 100,000",1.14627,0.40483952879999996
28,Mississippi,All opioids,2004,"Rate per 100,000",0.97732,0.37699475351999995
28,Mississippi,All opioids,2005,"Rate per 100,000",1.40046,0.43663779851999995
28,Mississippi,All opioids,2006,"Rate per 100,000",2.31736,0.56774306287999998
28,Mississippi,All opioids,2007,"Rate per 100,000",3.27578,0.66880573339999994
28,Mississippi,All opioids,2008,"Rate per 100,000",3.70097,0.71127887656
28,Mississippi,All opioids,2009,"Rate per 100,000",3.36641,0.68090543668000003
28,Mississippi,All opioids,2010,"Rate per 100,000",3.29515,0.65484313636000002
28,Mississippi,All opioids,2011,"Rate per 100,000",2.89283,0.64668157875999999
28,Mississippi,All opioids,2012,"Rate per 100,000",3.92784,0.7429630586
28,Mississippi,All opioids,2013,"Rate per 100,000",3.43867,0.68423087067999999
28,Mississippi,All opioids,2014,"Rate per 100,000",3.89258,0.72313990083999991
28,Mississippi,All opioids,2015,"Rate per 100,000",5.27076,0.85702992731999994
28,Mississippi,All opioids,2016,"Rate per 100,000",6.16077,0.91923229916000004
28,Mississippi,All opioids,2017,"Rate per 100,000",6.43994,0.94823419964
28,Mississippi,All opioids,2018,"Rate per 100,000",6.07063,0.92409207212
28,Mississippi,All opioids,2019,"Rate per 100,000",8.54909,1.096798409
28,Mississippi,All opioids,2020,"Rate per 100,000",14.62522,1.4520409707999999
28,Mississippi,All opioids,2021,"Rate per 100,000",20.33647,1.7203818855999999
28,Mississippi,All opioids,2022,"Rate per 100,000",19.97529,1.7146032411199998
28,Mississippi,All opioids,2023,"Rate per 100,000",18.05721,1.6245279621199999
29,Missouri,All opioids,1999,"Rate per 100,000",1.84357,0.36137795959999996
29,Missouri,All opioids,2000,"Rate per 100,000",2.36502,0.40506891544000001
29,Missouri,All opioids,2001,"Rate per 100,000",2.36023,0.40282507216000002
29,Missouri,All opioids,2002,"Rate per 100,000",3.39956,0.48548180015999998
29,Missouri,All opioids,2003,"Rate per 100,000",4.80624,0.57363288051999994
29,Missouri,All opioids,2004,"Rate per 100,000",4.93086,0.58479794407999997
29,Missouri,All opioids,2005,"Rate per 100,000",5.30296,0.60103160291999991
29,Missouri,All opioids,2006,"Rate per 100,000",7.0673,0.69474502999999999
29,Missouri,All opioids,2007,"Rate per 100,000",6.68327,0.66956068619999998
29,Missouri,All opioids,2008,"Rate per 100,000",8.20278,0.74574245423999996
29,Missouri,All opioids,2009,"Rate per 100,000",8.95631,0.77492890635999989
29,Missouri,All opioids,2010,"Rate per 100,000",10.31688,0.83846184967999993
29,Missouri,All opioids,2011,"Rate per 100,000",10.21909,0.83471746763999999
29,Missouri,All opioids,2012,"Rate per 100,000",9.29156,0.79851782191999998
29,Missouri,All opioids,2013,"Rate per 100,000",10.71262,0.85937929307999994
29,Missouri,All opioids,2014,"Rate per 100,000",11.95031,0.90417331536000001
29,Missouri,All opioids,2015,"Rate per 100,000",11.67275,0.88879905379999991
29,Missouri,All opioids,2016,"Rate per 100,000",15.87055,1.04970268032
29,Missouri,All opioids,2017,"Rate per 100,000",16.50153,1.0711296237600001
29,Missouri,All opioids,2018,"Rate per 100,000",19.58264,1.16512278596
29,Missouri,All opioids,2019,"Rate per 100,000",18.83839,1.13997119768
29,Missouri,All opioids,2020,"Rate per 100,000",23.82322,1.2839299382
29,Missouri,All opioids,2021,"Rate per 100,000",27.11442,1.36160769192
29,Missouri,All opioids,2022,"Rate per 100,000",27.05828,1.3575941763999999
29,Missouri,All opioids,2023,"Rate per 100,000",25.01358,1.30848928112
30,Montana,All opioids,1999,"Rate per 100,000",N/A,N/A
30,Montana,All opioids,2000,"Rate per 100,000",N/A,N/A
30,Montana,All opioids,2001,"Rate per 100,000",2.30316,1.01577942172
30,Montana,All opioids,2002,"Rate per 100,000",2.21116,0.97853979803999991
30,Montana,All opioids,2003,"Rate per 100,000",4.65642,1.44525600744
30,Montana,All opioids,2004,"Rate per 100,000",4.9569,1.4710066736399998
30,Montana,All opioids,2005,"Rate per 100,000",4.68709,1.3950256684
30,Montana,All opioids,2006,"Rate per 100,000",5.20571,1.5137895163999999
30,Montana,All opioids,2007,"Rate per 100,000",6.34092,1.6135868462
30,Montana,All opioids,2008,"Rate per 100,000",7.61022,1.8256541226
30,Montana,All opioids,2009,"Rate per 100,000",9.35412,1.9925619562800001
30,Montana,All opioids,2010,"Rate per 100,000",6.09668,1.66550095068
30,Montana,All opioids,2011,"Rate per 100,000",6.82802,1.7458992431999998
30,Montana,All opioids,2012,"Rate per 100,000",5.28928,1.4825543096
30,Montana,All opioids,2013,"Rate per 100,000",7.15157,1.7543392070400001
30,Montana,All opioids,2014,"Rate per 100,000",5.44451,1.52224682624
30,Montana,All opioids,2015,"Rate per 100,000",5.026,1.46776872228
30,Montana,All opioids,2016,"Rate per 100,000",4.16203,1.3040073451999998
30,Montana,All opioids,2017,"Rate per 100,000",3.64188,1.20358990472
30,Montana,All opioids,2018,"Rate per 100,000",6.21538,1.5800885704800001
30,Montana,All opioids,2019,"Rate per 100,000",7.16154,1.7219380236799999
30,Montana,All opioids,2020,"Rate per 100,000",8.58301,1.8672633349999999
30,Montana,All opioids,2021,"Rate per 100,000",11.09499,2.08357285108
30,Montana,All opioids,2022,"Rate per 100,000",12.34797,2.1628535555200004
30,Montana,All opioids,2023,"Rate per 100,000",11.96279,2.1101720561599997
31,Nebraska,All opioids,1999,"Rate per 100,000",N/A,N/A
31,Nebraska,All opioids,2000,"Rate per 100,000",N/A,N/A
31,Nebraska,All opioids,2001,"Rate per 100,000",1.90875,0.66204080907999996
31,Nebraska,All opioids,2002,"Rate per 100,000",1.52158,0.59704614087999996
31,Nebraska,All opioids,2003,"Rate per 100,000",N/A,N/A
31,Nebraska,All opioids,2004,"Rate per 100,000",1.56789,0.60574089884000004
31,Nebraska,All opioids,2005,"Rate per 100,000",2.54344,0.76617049739999998
31,Nebraska,All opioids,2006,"Rate per 100,000",1.93686,0.65655102939999999
31,Nebraska,All opioids,2007,"Rate per 100,000",2.35619,0.74712228443999995
31,Nebraska,All opioids,2008,"Rate per 100,000",1.66516,0.61577991692
31,Nebraska,All opioids,2009,"Rate per 100,000",3.71599,0.91125744723999991
31,Nebraska,All opioids,2010,"Rate per 100,000",3.41052,0.89511555168000001
31,Nebraska,All opioids,2011,"Rate per 100,000",2.81224,0.76809820248000005
31,Nebraska,All opioids,2012,"Rate per 100,000",3.02094,0.82783504131999996
31,Nebraska,All opioids,2013,"Rate per 100,000",2.19967,0.68550105259999994
31,Nebraska,All opioids,2014,"Rate per 100,000",3.19909,0.85334851615999996
31,Nebraska,All opioids,2015,"Rate per 100,000",3.09116,0.8346304162
31,Nebraska,All opioids,2016,"Rate per 100,000",2.36495,0.71476778632000004
31,Nebraska,All opioids,2017,"Rate per 100,000",3.09868,0.80962124152000003
31,Nebraska,All opioids,2018,"Rate per 100,000",3.33411,0.84354226767999996
31,Nebraska,All opioids,2019,"Rate per 100,000",3.58372,0.87095539608000005
31,Nebraska,All opioids,2020,"Rate per 100,000",5.25123,1.0435006621199998
31,Nebraska,All opioids,2021,"Rate per 100,000",6.0392,1.1305419885199999
31,Nebraska,All opioids,2022,"Rate per 100,000",6.56877,1.1809316030399999
31,Nebraska,All opioids,2023,"Rate per 100,000",4.25859,0.95716273856
50,Vermont,All opioids,1999,"Rate per 100,000",N/A,N/A
50,Vermont,All opioids,2000,"Rate per 100,000",3.55064,1.4892963234799999
50,Vermont,All opioids,2001,"Rate per 100,000",5.02453,1.77828864892
50,Vermont,All opioids,2002,"Rate per 100,000",5.79163,1.9016413841599999
50,Vermont,All opioids,2003,"Rate per 100,000",7.22186,2.1305228537600001
50,Vermont,All opioids,2004,"Rate per 100,000",6.08417,1.9867915967199998
50,Vermont,All opioids,2005,"Rate per 100,000",6.11665,2.0031971162
50,Vermont,All opioids,2006,"Rate per 100,000",9.38295,2.4745980313600002
50,Vermont,All opioids,2007,"Rate per 100,000",8.75785,2.4205432795599999
50,Vermont,All opioids,2008,"Rate per 100,000",8.585,2.2895303664799997
50,Vermont,All opioids,2009,"Rate per 100,000",6.04248,1.9467140302399999
50,Vermont,All opioids,2010,"Rate per 100,000",6.83377,2.11448905612
50,Vermont,All opioids,2011,"Rate per 100,000",9.06641,2.4760936622800003
50,Vermont,All opioids,2012,"Rate per 100,000",8.64632,2.3726650130399998
50,Vermont,All opioids,2013,"Rate per 100,000",11.58693,2.8168917688799997
50,Vermont,All opioids,2014,"Rate per 100,000",10.97123,2.7707525594
50,Vermont,All opioids,2015,"Rate per 100,000",13.40243,3.0385466224400002
50,Vermont,All opioids,2016,"Rate per 100,000",18.42481,3.6912480158399998
50,Vermont,All opioids,2017,"Rate per 100,000",19.99713,3.79064463932
50,Vermont,All opioids,2018,"Rate per 100,000",22.77391,4.0627721878799994
50,Vermont,All opioids,2019,"Rate per 100,000",20.71897,3.8962518030799997
50,Vermont,All opioids,2020,"Rate per 100,000",27.42591,4.4002420302399994
50,Vermont,All opioids,2021,"Rate per 100,000",37.40703,5.0843904554799995
50,Vermont,All opioids,2022,"Rate per 100,000",40.94284,5.3138730237600003
50,Vermont,All opioids,2023,"Rate per 100,000",38.17928,5.0673042181999994
32,Nevada,All opioids,1999,"Rate per 100,000",7.77201,1.23485451936
32,Nevada,All opioids,2000,"Rate per 100,000",8.8064,1.2954738834799999
32,Nevada,All opioids,2001,"Rate per 100,000",8.51545,1.2428851607199998
32,Nevada,All opioids,2002,"Rate per 100,000",9.96904,1.3200558957600002
32,Nevada,All opioids,2003,"Rate per 100,000",10.83395,1.3672220746799999
32,Nevada,All opioids,2004,"Rate per 100,000",11.6329,1.3794859808800002
32,Nevada,All opioids,2005,"Rate per 100,000",13.10949,1.4353427939200001
32,Nevada,All opioids,2006,"Rate per 100,000",13.3919,1.4234399981199999
32,Nevada,All opioids,2007,"Rate per 100,000",14.21389,1.4451586307199999
32,Nevada,All opioids,2008,"Rate per 100,000",14.69553,1.4550226345199999
32,Nevada,All opioids,2009,"Rate per 100,000",15.90431,1.49900540888
32,Nevada,All opioids,2010,"Rate per 100,000",15.79215,1.4913344628
32,Nevada,All opioids,2011,"Rate per 100,000",16.45062,1.5174374527200001
32,Nevada,All opioids,2012,"Rate per 100,000",15.57056,1.4625789970400001
32,Nevada,All opioids,2013,"Rate per 100,000",13.68752,1.36259199412
32,Nevada,All opioids,2014,"Rate per 100,000",12.65668,1.30036811324
32,Nevada,All opioids,2015,"Rate per 100,000",13.82208,1.3473695698399999
32,Nevada,All opioids,2016,"Rate per 100,000",13.30951,1.3158674933599999
32,Nevada,All opioids,2017,"Rate per 100,000",13.26737,1.30521914656
32,Nevada,All opioids,2018,"Rate per 100,000",11.47196,1.1907033868800001
32,Nevada,All opioids,2019,"Rate per 100,000",11.67522,1.21075519824
32,Nevada,All opioids,2020,"Rate per 100,000",17.79719,1.502786586
32,Nevada,All opioids,2021,"Rate per 100,000",18.86832,1.5311356046
32,Nevada,All opioids,2022,"Rate per 100,000",19.95369,1.57305064364
32,Nevada,All opioids,2023,"Rate per 100,000",26.50104,1.7997206158399999
33,New Hampshire,All opioids,1999,"Rate per 100,000",3.16098,0.98242035108000003
33,New Hampshire,All opioids,2000,"Rate per 100,000",2.19286,0.79988101171999992
33,New Hampshire,All opioids,2001,"Rate per 100,000",4.07538,1.1007843982799999
33,New Hampshire,All opioids,2002,"Rate per 100,000",6.25683,1.3774900795599998
33,New Hampshire,All opioids,2003,"Rate per 100,000",6.97588,1.43373047048
33,New Hampshire,All opioids,2004,"Rate per 100,000",6.94846,1.4460157093199999
33,New Hampshire,All opioids,2005,"Rate per 100,000",8.22744,1.5561807001999999
33,New Hampshire,All opioids,2006,"Rate per 100,000",7.88214,1.5315866809599998
33,New Hampshire,All opioids,2007,"Rate per 100,000",10.85629,1.7962184839199999
33,New Hampshire,All opioids,2008,"Rate per 100,000",6.97972,1.43866626008
33,New Hampshire,All opioids,2009,"Rate per 100,000",9.5479,1.70375167564
33,New Hampshire,All opioids,2010,"Rate per 100,000",8.87421,1.6543137959600001
33,New Hampshire,All opioids,2011,"Rate per 100,000",11.52558,1.87518828924
33,New Hampshire,All opioids,2012,"Rate per 100,000",10.52934,1.8311784218
33,New Hampshire,All opioids,2013,"Rate per 100,000",11.84706,1.91207909564
33,New Hampshire,All opioids,2014,"Rate per 100,000",23.43406,2.7378908368000001
33,New Hampshire,All opioids,2015,"Rate per 100,000",31.25541,3.22167647256
33,New Hampshire,All opioids,2016,"Rate per 100,000",35.80178,3.4423555440399998
33,New Hampshire,All opioids,2017,"Rate per 100,000",34.02751,3.3265507256799998
33,New Hampshire,All opioids,2018,"Rate per 100,000",33.10102,3.2837386847999999
33,New Hampshire,All opioids,2019,"Rate per 100,000",29.09114,3.0668676835999999
33,New Hampshire,All opioids,2020,"Rate per 100,000",26.91035,2.9426668289199998
33,New Hampshire,All opioids,2021,"Rate per 100,000",28.40658,2.9429433712000002
33,New Hampshire,All opioids,2022,"Rate per 100,000",32.14554,3.1358744816000002
33,New Hampshire,All opioids,2023,"Rate per 100,000",30.17197,3.04349536372
34,New Jersey,All opioids,1999,"Rate per 100,000",3.7678,0.41177457524
34,New Jersey,All opioids,2000,"Rate per 100,000",4.10099,0.43073157960000003
34,New Jersey,All opioids,2001,"Rate per 100,000",4.59169,0.45250015691999995
34,New Jersey,All opioids,2002,"Rate per 100,000",5.56847,0.49624797236000001
34,New Jersey,All opioids,2003,"Rate per 100,000",5.13678,0.47814849935999998
34,New Jersey,All opioids,2004,"Rate per 100,000",3.59385,0.39977167047999995
34,New Jersey,All opioids,2005,"Rate per 100,000",5.01876,0.47329970631999996
34,New Jersey,All opioids,2006,"Rate per 100,000",4.25177,0.43442986243999998
34,New Jersey,All opioids,2007,"Rate per 100,000",3.9204,0.41948950959999998
34,New Jersey,All opioids,2008,"Rate per 100,000",3.77398,0.40942842584
34,New Jersey,All opioids,2009,"Rate per 100,000",0.65003,0.17302696544000001
34,New Jersey,All opioids,2010,"Rate per 100,000",4.23304,0.43403503219999995
34,New Jersey,All opioids,2011,"Rate per 100,000",5.13516,0.47869027864000002
34,New Jersey,All opioids,2012,"Rate per 100,000",6.84662,0.55320269115999998
34,New Jersey,All opioids,2013,"Rate per 100,000",7.62329,0.58276639036
34,New Jersey,All opioids,2014,"Rate per 100,000",8.1686,0.60248243804000001
34,New Jersey,All opioids,2015,"Rate per 100,000",9.75129,0.66065262928000001
34,New Jersey,All opioids,2016,"Rate per 100,000",15.97958,0.84806929143999998
34,New Jersey,All opioids,2017,"Rate per 100,000",22.02816,0.99121640968000002
34,New Jersey,All opioids,2018,"Rate per 100,000",29.68814,1.1669990371200001
34,New Jersey,All opioids,2019,"Rate per 100,000",28.41765,1.1369325606799998
34,New Jersey,All opioids,2020,"Rate per 100,000",28.86913,1.14834585432
34,New Jersey,All opioids,2021,"Rate per 100,000",28.57085,1.1102453202399998
34,New Jersey,All opioids,2022,"Rate per 100,000",28.0835,1.0985214508799999
34,New Jersey,All opioids,2023,"Rate per 100,000",24.98474,1.0358881397200002
35,New Mexico,All opioids,1999,"Rate per 100,000",10.18159,1.4918780786000001
35,New Mexico,All opioids,2000,"Rate per 100,000",10.01358,1.4719621461999999
35,New Mexico,All opioids,2001,"Rate per 100,000",8.41099,1.3440247534
35,New Mexico,All opioids,2002,"Rate per 100,000",11.05242,1.5512052754799999
