Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
31,Nebraska,Heroin,2003,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2004,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2005,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2006,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2007,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2008,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2009,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2010,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2011,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2012,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2013,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2014,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2015,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2016,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2017,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2018,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2019,"Rate per 100,000",N/A,0.42388782
31,Nebraska,Heroin,2020,"Rate per 100,000",1.14072,0.50658534
31,Nebraska,Heroin,2021,"Rate per 100,000",N/A,N/A
31,Nebraska,Heroin,2022,"Rate per 100,000",Unreliable,0
31,Nebraska,Heroin,2023,"Rate per 100,000",N/A,N/A
32,Nevada,Heroin,1999,"Rate per 100,000",2.1575,0.646324371
32,Nevada,Heroin,2000,"Rate per 100,000",1.94347,0.610648096
32,Nevada,Heroin,2001,"Rate per 100,000",1.13293,0.453528338
32,Nevada,Heroin,2002,"Rate per 100,000",1.80144,0.565831516
32,Nevada,Heroin,2003,"Rate per 100,000",1.602,0.52422613
32,Nevada,Heroin,2004,"Rate per 100,000",1.1702,0.441973181
32,Nevada,Heroin,2005,"Rate per 100,000",1.88928,0.547105609
32,Nevada,Heroin,2006,"Rate per 100,000",1.37506,0.450303608
32,Nevada,Heroin,2007,"Rate per 100,000",1.57411,0.477868551
32,Nevada,Heroin,2008,"Rate per 100,000",1.16753,0.412894754
32,Nevada,Heroin,2009,"Rate per 100,000",0.77951,0.327186014
32,Nevada,Heroin,2010,"Rate per 100,000",N/A,0.325512802
32,Nevada,Heroin,2011,"Rate per 100,000",1.46925,0.459134183
32,Nevada,Heroin,2012,"Rate per 100,000",1.62405,0.477041199
32,Nevada,Heroin,2013,"Rate per 100,000",1.73213,0.494806559
32,Nevada,Heroin,2014,"Rate per 100,000",2.23303,0.552348884
32,Nevada,Heroin,2015,"Rate per 100,000",2.69318,0.59072606
32,Nevada,Heroin,2016,"Rate per 100,000",2.89753,0.620387661
32,Nevada,Heroin,2017,"Rate per 100,000",3.13201,0.642960729
32,Nevada,Heroin,2018,"Rate per 100,000",3.46582,0.664253159
32,Nevada,Heroin,2019,"Rate per 100,000",3.86604,0.70103762
32,Nevada,Heroin,2020,"Rate per 100,000",3.90864,0.686338684
32,Nevada,Heroin,2021,"Rate per 100,000",3.70307,0.674583137
32,Nevada,Heroin,2022,"Rate per 100,000",2.83847,0.594287025
32,Nevada,Heroin,2023,"Rate per 100,000",1.74793,0.450299081
19,Iowa,Heroin,1999,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2000,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2001,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2002,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2003,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2004,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2005,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2006,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2007,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2008,"Rate per 100,000",N/A,0.217820041
19,Iowa,Heroin,2009,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2010,"Rate per 100,000",N/A,N/A
19,Iowa,Heroin,2011,"Rate per 100,000",N/A,0.260833905
19,Iowa,Heroin,2012,"Rate per 100,000",N/A,0.237106645
19,Iowa,Heroin,2013,"Rate per 100,000",1.04833,0.376131097
19,Iowa,Heroin,2014,"Rate per 100,000",1.31933,0.432258461
19,Iowa,Heroin,2015,"Rate per 100,000",1.60286,0.476500735
19,Iowa,Heroin,2016,"Rate per 100,000",1.65792,0.482338742
19,Iowa,Heroin,2017,"Rate per 100,000",2.07415,0.529349399
19,Iowa,Heroin,2018,"Rate per 100,000",1.27673,0.415876849
19,Iowa,Heroin,2019,"Rate per 100,000",1.56442,0.464718313
19,Iowa,Heroin,2020,"Rate per 100,000",1.91665,0.51344736
19,Iowa,Heroin,2021,"Rate per 100,000",1.38561,0.438346156
19,Iowa,Heroin,2022,"Rate per 100,000",0.87501,0.343164125
19,Iowa,Heroin,2023,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,1999,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2000,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2001,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2002,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2003,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2004,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2005,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2006,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2007,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2008,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2009,"Rate per 100,000",N/A,0.237559664
20,Kansas,Heroin,2010,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2011,"Rate per 100,000",N/A,N/A
20,Kansas,Heroin,2012,"Rate per 100,000",N/A,0.272598198
20,Kansas,Heroin,2013,"Rate per 100,000",N/A,0.22343227
20,Kansas,Heroin,2014,"Rate per 100,000",N/A,0.304826472
20,Kansas,Heroin,2015,"Rate per 100,000",0.73877,0.323799542
20,Kansas,Heroin,2016,"Rate per 100,000",1.16955,0.412000949
20,Kansas,Heroin,2017,"Rate per 100,000",0.88486,0.355130132
20,Kansas,Heroin,2018,"Rate per 100,000",1.30767,0.449265702
20,Kansas,Heroin,2019,"Rate per 100,000",1.57549,0.484759191
20,Kansas,Heroin,2020,"Rate per 100,000",1.27836,0.425906124
20,Kansas,Heroin,2021,"Rate per 100,000",1.35384,0.444316434
20,Kansas,Heroin,2022,"Rate per 100,000",Unreliable,0.32411246
20,Kansas,Heroin,2023,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,1999,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2000,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2001,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2002,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2003,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2004,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2005,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2006,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2007,"Rate per 100,000",N/A,N/A
21,Kentucky,Heroin,2008,"Rate per 100,000",N/A,0.166641297
21,Kentucky,Heroin,2009,"Rate per 100,000",0.55225,0.228639208
21,Kentucky,Heroin,2010,"Rate per 100,000",0.92948,0.301241163
21,Kentucky,Heroin,2011,"Rate per 100,000",1.29091,0.344868846
21,Kentucky,Heroin,2012,"Rate per 100,000",3.44114,0.569602827
21,Kentucky,Heroin,2013,"Rate per 100,000",5.14312,0.693779066
21,Kentucky,Heroin,2014,"Rate per 100,000",5.46998,0.718374204
21,Kentucky,Heroin,2015,"Rate per 100,000",7.41232,0.835292369
21,Kentucky,Heroin,2016,"Rate per 100,000",7.60207,0.856640756
21,Kentucky,Heroin,2017,"Rate per 100,000",6.60985,0.802254646
21,Kentucky,Heroin,2018,"Rate per 100,000",3.34785,0.564558686
21,Kentucky,Heroin,2019,"Rate per 100,000",3.72748,0.601651151
21,Kentucky,Heroin,2020,"Rate per 100,000",2.76752,0.512909591
21,Kentucky,Heroin,2021,"Rate per 100,000",1.47047,0.377873122
21,Kentucky,Heroin,2022,"Rate per 100,000",0.84733,0.289205662
21,Kentucky,Heroin,2023,"Rate per 100,000",0.6031,0.241726918
22,Louisiana,Heroin,1999,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2000,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2001,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2002,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2003,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2004,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2005,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2006,"Rate per 100,000",N/A,0.164789285
22,Louisiana,Heroin,2007,"Rate per 100,000",N/A,N/A
22,Louisiana,Heroin,2008,"Rate per 100,000",N/A,0.174903123
22,Louisiana,Heroin,2009,"Rate per 100,000",N/A,0.157368212
22,Louisiana,Heroin,2010,"Rate per 100,000",N/A,0.194941292
22,Louisiana,Heroin,2011,"Rate per 100,000",N/A,0.183869958
22,Louisiana,Heroin,2012,"Rate per 100,000",1.11307,0.309648724
22,Louisiana,Heroin,2013,"Rate per 100,000",2.68999,0.487824978
22,Louisiana,Heroin,2014,"Rate per 100,000",2.38797,0.461625302
22,Louisiana,Heroin,2015,"Rate per 100,000",2.857,0.507036804
22,Louisiana,Heroin,2016,"Rate per 100,000",3.39262,0.554184144
22,Louisiana,Heroin,2017,"Rate per 100,000",3.64416,0.571303221
22,Louisiana,Heroin,2018,"Rate per 100,000",3.82896,0.591342819
22,Louisiana,Heroin,2019,"Rate per 100,000",5.06738,0.679156029
22,Louisiana,Heroin,2020,"Rate per 100,000",6.09617,0.747428707
22,Louisiana,Heroin,2021,"Rate per 100,000",3.55365,0.567415263
22,Louisiana,Heroin,2022,"Rate per 100,000",1.22681,0.335823584
22,Louisiana,Heroin,2023,"Rate per 100,000",1.51055,0.374822985
23,Maine,Heroin,1999,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2000,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2001,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2002,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2003,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2004,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2005,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2006,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2007,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2008,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2009,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2010,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2011,"Rate per 100,000",N/A,N/A
23,Maine,Heroin,2012,"Rate per 100,000",N/A,0.612783138
23,Maine,Heroin,2013,"Rate per 100,000",N/A,0.700127778
23,Maine,Heroin,2014,"Rate per 100,000",3.08013,0.994496971
23,Maine,Heroin,2015,"Rate per 100,000",4.48745,1.249726809
23,Maine,Heroin,2016,"Rate per 100,000",4.71576,1.28483555
23,Maine,Heroin,2017,"Rate per 100,000",6.22661,1.435560799
23,Maine,Heroin,2018,"Rate per 100,000",6.01026,1.434251954
23,Maine,Heroin,2019,"Rate per 100,000",4.81767,1.276554415
23,Maine,Heroin,2020,"Rate per 100,000",4.32992,1.223425644
23,Maine,Heroin,2021,"Rate per 100,000",1.51793,0.686944871
23,Maine,Heroin,2022,"Rate per 100,000",Unreliable,0.709630352
23,Maine,Heroin,2023,"Rate per 100,000",N/A,N/A
24,Maryland,Heroin,1999,"Rate per 100,000",N/A,N/A
24,Maryland,Heroin,2000,"Rate per 100,000",N/A,N/A
24,Maryland,Heroin,2001,"Rate per 100,000",N/A,N/A
24,Maryland,Heroin,2002,"Rate per 100,000",0.48114,0.1818989
24,Maryland,Heroin,2003,"Rate per 100,000",0.51008,0.185888611
24,Maryland,Heroin,2004,"Rate per 100,000",1.30982,0.299002992
24,Maryland,Heroin,2005,"Rate per 100,000",1.35045,0.298872866
24,Maryland,Heroin,2006,"Rate per 100,000",1.93443,0.361120024
24,Maryland,Heroin,2007,"Rate per 100,000",2.26993,0.393195982
24,Maryland,Heroin,2008,"Rate per 100,000",1.84905,0.355818312
24,Maryland,Heroin,2009,"Rate per 100,000",2.71332,0.429180616
24,Maryland,Heroin,2010,"Rate per 100,000",1.63031,0.33303761
24,Maryland,Heroin,2011,"Rate per 100,000",1.76092,0.343869619
24,Maryland,Heroin,2012,"Rate per 100,000",2.94887,0.444489251
24,Maryland,Heroin,2013,"Rate per 100,000",3.64435,0.492051199
24,Maryland,Heroin,2014,"Rate per 100,000",5.17791,0.582135337
24,Maryland,Heroin,2015,"Rate per 100,000",6.64478,0.658262766
24,Maryland,Heroin,2016,"Rate per 100,000",10.68369,0.835567673
24,Maryland,Heroin,2017,"Rate per 100,000",8.59693,0.751292312
24,Maryland,Heroin,2018,"Rate per 100,000",5.8964,0.625163195
24,Maryland,Heroin,2019,"Rate per 100,000",3.41485,0.473545363
24,Maryland,Heroin,2020,"Rate per 100,000",2.02156,0.361999129
24,Maryland,Heroin,2021,"Rate per 100,000",1.00363,0.257590819
24,Maryland,Heroin,2022,"Rate per 100,000",0.39904,0.162060881
24,Maryland,Heroin,2023,"Rate per 100,000",0.41276,0.15931646
25,Massachusetts,Heroin,1999,"Rate per 100,000",N/A,0.127509002
25,Massachusetts,Heroin,2000,"Rate per 100,000",N/A,N/A
25,Massachusetts,Heroin,2001,"Rate per 100,000",N/A,0.126710952
25,Massachusetts,Heroin,2002,"Rate per 100,000",N/A,0.122626573
25,Massachusetts,Heroin,2003,"Rate per 100,000",0.35518,0.145281946
25,Massachusetts,Heroin,2004,"Rate per 100,000",N/A,0.117747274
25,Massachusetts,Heroin,2005,"Rate per 100,000",0.31522,0.138562766
25,Massachusetts,Heroin,2006,"Rate per 100,000",0.55632,0.180564933
25,Massachusetts,Heroin,2007,"Rate per 100,000",1.08489,0.259067247
25,Massachusetts,Heroin,2008,"Rate per 100,000",0.88366,0.229347313
25,Massachusetts,Heroin,2009,"Rate per 100,000",0.94969,0.240656795
25,Massachusetts,Heroin,2010,"Rate per 100,000",1.07742,0.25779173
25,Massachusetts,Heroin,2011,"Rate per 100,000",2.19183,0.361861057
25,Massachusetts,Heroin,2012,"Rate per 100,000",3.78812,0.478370311
25,Massachusetts,Heroin,2013,"Rate per 100,000",4.405,0.516700051
25,Massachusetts,Heroin,2014,"Rate per 100,000",7.18016,0.660220353
25,Massachusetts,Heroin,2015,"Rate per 100,000",9.59509,0.759982137
25,Massachusetts,Heroin,2016,"Rate per 100,000",9.46406,0.755532433
25,Massachusetts,Heroin,2017,"Rate per 100,000",6.95182,0.645591766
25,Massachusetts,Heroin,2018,"Rate per 100,000",6.98734,0.643019144
25,Massachusetts,Heroin,2019,"Rate per 100,000",5.47827,0.568126929
25,Massachusetts,Heroin,2020,"Rate per 100,000",3.32417,0.449265124
25,Massachusetts,Heroin,2021,"Rate per 100,000",2.1863,0.357621055
25,Massachusetts,Heroin,2022,"Rate per 100,000",1.54329,0.295448273
25,Massachusetts,Heroin,2023,"Rate per 100,000",1.05981,0.243844772
11,Dist. of Columbia,Heroin,1999,"Rate per 100,000",N/A,1.50483918
11,Dist. of Columbia,Heroin,2000,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2001,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2002,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2003,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2004,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2005,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2006,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2007,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2008,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2009,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,Heroin,2010,"Rate per 100,000",N/A,1.363990617
11,Dist. of Columbia,Heroin,2011,"Rate per 100,000",3.61845,1.50103445
11,Dist. of Columbia,Heroin,2012,"Rate per 100,000",4.36608,1.723453878
11,Dist. of Columbia,Heroin,2013,"Rate per 100,000",5.08578,1.71976915
11,Dist. of Columbia,Heroin,2014,"Rate per 100,000",5.4793,1.805530042
11,Dist. of Columbia,Heroin,2015,"Rate per 100,000",9.91405,2.415166078
11,Dist. of Columbia,Heroin,2016,"Rate per 100,000",17.28252,3.122117322
11,Dist. of Columbia,Heroin,2017,"Rate per 100,000",17.95874,3.175106167
11,Dist. of Columbia,Heroin,2018,"Rate per 100,000",10.87238,2.439080895
11,Dist. of Columbia,Heroin,2019,"Rate per 100,000",11.81021,2.56053595
11,Dist. of Columbia,Heroin,2020,"Rate per 100,000",11.59269,2.496282074
11,Dist. of Columbia,Heroin,2021,"Rate per 100,000",6.93439,1.955561417
11,Dist. of Columbia,Heroin,2022,"Rate per 100,000",5.4089,1.709342117
11,Dist. of Columbia,Heroin,2023,"Rate per 100,000",6.20867,1.881308699
12,Florida,Heroin,1999,"Rate per 100,000",0.83807,0.147936243
12,Florida,Heroin,2000,"Rate per 100,000",1.13691,0.171141112
12,Florida,Heroin,2001,"Rate per 100,000",1.29106,0.178626052
12,Florida,Heroin,2002,"Rate per 100,000",1.30295,0.178244242
12,Florida,Heroin,2003,"Rate per 100,000",1.27828,0.175279786
12,Florida,Heroin,2004,"Rate per 100,000",0.86069,0.143470779
12,Florida,Heroin,2005,"Rate per 100,000",0.6511,0.123452068
12,Florida,Heroin,2006,"Rate per 100,000",0.49892,0.105848503
12,Florida,Heroin,2007,"Rate per 100,000",0.45255,0.101266928
12,Florida,Heroin,2008,"Rate per 100,000",0.63428,0.120337679
12,Florida,Heroin,2009,"Rate per 100,000",0.54082,0.108920248
12,Florida,Heroin,2010,"Rate per 100,000",0.2885,8.05E-02
12,Florida,Heroin,2011,"Rate per 100,000",0.35782,9.03E-02
12,Florida,Heroin,2012,"Rate per 100,000",0.55409,0.11022149
12,Florida,Heroin,2013,"Rate per 100,000",1.02009,0.150681388
12,Florida,Heroin,2014,"Rate per 100,000",1.91231,0.20460528
12,Florida,Heroin,2015,"Rate per 100,000",3.07517,0.256666735
12,Florida,Heroin,2016,"Rate per 100,000",3.55521,0.274269829
12,Florida,Heroin,2017,"Rate per 100,000",3.62084,0.272561759
12,Florida,Heroin,2018,"Rate per 100,000",3.49091,0.266148359
12,Florida,Heroin,2019,"Rate per 100,000",3.54906,0.268812083
12,Florida,Heroin,2020,"Rate per 100,000",3.13955,0.249791483
12,Florida,Heroin,2021,"Rate per 100,000",1.76727,0.187304272
12,Florida,Heroin,2022,"Rate per 100,000",0.80397,0.124832539
12,Florida,Heroin,2023,"Rate per 100,000",0.3557,8.19E-02
13,Georgia,Heroin,1999,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2000,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2001,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2002,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2003,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2004,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2005,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2006,"Rate per 100,000",N/A,N/A
13,Georgia,Heroin,2007,"Rate per 100,000",N/A,6.22E-02
13,Georgia,Heroin,2008,"Rate per 100,000",0.23039,9.51E-02
13,Georgia,Heroin,2009,"Rate per 100,000",0.20567,8.96E-02
13,Georgia,Heroin,2010,"Rate per 100,000",N/A,6.14E-02
13,Georgia,Heroin,2011,"Rate per 100,000",0.30161,0.108066307
13,Georgia,Heroin,2012,"Rate per 100,000",0.42183,0.131411389
13,Georgia,Heroin,2013,"Rate per 100,000",0.68643,0.165533519
13,Georgia,Heroin,2014,"Rate per 100,000",1.55307,0.24769392
13,Georgia,Heroin,2015,"Rate per 100,000",2.21743,0.2939758
13,Georgia,Heroin,2016,"Rate per 100,000",2.21021,0.290876323
13,Georgia,Heroin,2017,"Rate per 100,000",2.57587,0.314575633
13,Georgia,Heroin,2018,"Rate per 100,000",2.9413,0.337452632
13,Georgia,Heroin,2019,"Rate per 100,000",2.90389,0.334381043
13,Georgia,Heroin,2020,"Rate per 100,000",3.81042,0.38100556
13,Georgia,Heroin,2021,"Rate per 100,000",3.04271,0.338485109
13,Georgia,Heroin,2022,"Rate per 100,000",1.4419,0.230077801
13,Georgia,Heroin,2023,"Rate per 100,000",1.02187,0.194323296
15,Hawaii,Heroin,1999,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2000,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2001,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2002,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2003,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2004,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2005,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2006,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2007,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2008,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2009,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2010,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2011,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2012,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2013,"Rate per 100,000",N/A,0.480232712
15,Hawaii,Heroin,2014,"Rate per 100,000",N/A,0.464777252
15,Hawaii,Heroin,2015,"Rate per 100,000",N/A,0.533168389
15,Hawaii,Heroin,2016,"Rate per 100,000",1.41829,0.637588169
15,Hawaii,Heroin,2017,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2018,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2019,"Rate per 100,000",N/A,0.595919019
15,Hawaii,Heroin,2020,"Rate per 100,000",1.49254,0.641013976
15,Hawaii,Heroin,2021,"Rate per 100,000",N/A,N/A
15,Hawaii,Heroin,2022,"Rate per 100,000",Unreliable,0.404291799
15,Hawaii,Heroin,2023,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,1999,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2000,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2001,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2002,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2003,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2004,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2005,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2006,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2007,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2008,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2009,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2010,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2011,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2012,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2013,"Rate per 100,000",N/A,N/A
16,Idaho,Heroin,2014,"Rate per 100,000",N/A,0.413206788
16,Idaho,Heroin,2015,"Rate per 100,000",N/A,0.531180788
16,Idaho,Heroin,2016,"Rate per 100,000",1.63256,0.645405928
16,Idaho,Heroin,2017,"Rate per 100,000",1.46875,0.605585933
16,Idaho,Heroin,2018,"Rate per 100,000",1.79929,0.658060129
16,Idaho,Heroin,2019,"Rate per 100,000",2.25981,0.721798001
16,Idaho,Heroin,2020,"Rate per 100,000",2.20215,0.70819463
16,Idaho,Heroin,2021,"Rate per 100,000",1.19631,0.510037852
16,Idaho,Heroin,2022,"Rate per 100,000",Unreliable,0.37177141
16,Idaho,Heroin,2023,"Rate per 100,000",N/A,N/A
17,Illinois,Heroin,1999,"Rate per 100,000",0.24581,8.81E-02
17,Illinois,Heroin,2000,"Rate per 100,000",0.28908,9.60E-02
17,Illinois,Heroin,2001,"Rate per 100,000",0.28529,9.21E-02
17,Illinois,Heroin,2002,"Rate per 100,000",0.38777,0.110045131
17,Illinois,Heroin,2003,"Rate per 100,000",0.15086,6.64E-02
17,Illinois,Heroin,2004,"Rate per 100,000",0.27825,9.10E-02
17,Illinois,Heroin,2005,"Rate per 100,000",0.38166,0.106911752
17,Illinois,Heroin,2006,"Rate per 100,000",0.51004,0.126326206
17,Illinois,Heroin,2007,"Rate per 100,000",0.49616,0.123766246
17,Illinois,Heroin,2008,"Rate per 100,000",0.84223,0.160344946
17,Illinois,Heroin,2009,"Rate per 100,000",0.884,0.161776836
17,Illinois,Heroin,2010,"Rate per 100,000",1.20092,0.193334314
17,Illinois,Heroin,2011,"Rate per 100,000",1.30532,0.198458693
17,Illinois,Heroin,2012,"Rate per 100,000",2.11535,0.254615887
17,Illinois,Heroin,2013,"Rate per 100,000",4.53817,0.372236024
17,Illinois,Heroin,2014,"Rate per 100,000",5.57925,0.41529874
17,Illinois,Heroin,2015,"Rate per 100,000",6.67036,0.45637619
17,Illinois,Heroin,2016,"Rate per 100,000",8.24731,0.509216497
17,Illinois,Heroin,2017,"Rate per 100,000",9.249,0.53586793
17,Illinois,Heroin,2018,"Rate per 100,000",8.29702,0.51140498
17,Illinois,Heroin,2019,"Rate per 100,000",7.68276,0.491790321
17,Illinois,Heroin,2020,"Rate per 100,000",8.19912,0.507403593
17,Illinois,Heroin,2021,"Rate per 100,000",5.67983,0.414309433
17,Illinois,Heroin,2022,"Rate per 100,000",4.11557,0.357484992
17,Illinois,Heroin,2023,"Rate per 100,000",3.18841,0.313142166
18,Indiana,Heroin,1999,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2000,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2001,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2002,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2003,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2004,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2005,"Rate per 100,000",N/A,0.116127436
18,Indiana,Heroin,2006,"Rate per 100,000",N/A,N/A
18,Indiana,Heroin,2007,"Rate per 100,000",N/A,0.137985372
18,Indiana,Heroin,2008,"Rate per 100,000",0.91146,0.240179803
18,Indiana,Heroin,2009,"Rate per 100,000",0.96602,0.239938398
18,Indiana,Heroin,2010,"Rate per 100,000",0.89474,0.236413569
18,Indiana,Heroin,2011,"Rate per 100,000",1.07429,0.257325321
18,Indiana,Heroin,2012,"Rate per 100,000",1.81847,0.337746328
18,Indiana,Heroin,2013,"Rate per 100,000",2.59785,0.406642464
18,Indiana,Heroin,2014,"Rate per 100,000",2.75866,0.415764875
18,Indiana,Heroin,2015,"Rate per 100,000",3.87656,0.496476324
18,Indiana,Heroin,2016,"Rate per 100,000",4.71964,0.544085712
18,Indiana,Heroin,2017,"Rate per 100,000",5.26492,0.579184232
18,Indiana,Heroin,2018,"Rate per 100,000",5.02397,0.567046353
18,Indiana,Heroin,2019,"Rate per 100,000",4.90527,0.557107505
18,Indiana,Heroin,2020,"Rate per 100,000",3.5284,0.480508678
